[2026-04-17 12:53:18,772] 31 root - INFO - Requesting: https://api.openf1.org/v1/sessions?year=2023&circuit_short_name=Yas+Marina+Circuit
[2026-04-17 12:53:20,087] 37 root - INFO - Success! Response code: 200
[2026-04-17 12:53:20,095] 36 root - INFO - Found session_key: 9197
[2026-04-17 12:53:20,096] 31 root - INFO - Requesting: https://api.openf1.org/v1/laps?session_key=9197
[2026-04-17 12:53:21,497] 37 root - INFO - Success! Response code: 200
[2026-04-17 12:53:21,502] 31 root - INFO - Requesting: https://api.openf1.org/v1/stints?session_key=9197
[2026-04-17 12:53:22,443] 37 root - INFO - Success! Response code: 200
[2026-04-17 12:53:22,444] 31 root - INFO - Requesting: https://api.openf1.org/v1/pit?session_key=9197
[2026-04-17 12:53:22,939] 37 root - INFO - Success! Response code: 200
[2026-04-17 12:53:22,940] 31 root - INFO - Requesting: https://api.openf1.org/v1/drivers?session_key=9197
[2026-04-17 12:53:23,429] 37 root - INFO - Success! Response code: 200
[2026-04-17 12:53:23,430] 31 root - INFO - Requesting: https://api.openf1.org/v1/weather?session_key=9197
[2026-04-17 12:53:24,091] 37 root - INFO - Success! Response code: 200
[2026-04-17 12:53:24,092] 31 root - INFO - Requesting: https://api.openf1.org/v1/race_control?session_key=9197
[2026-04-17 12:53:24,749] 37 root - INFO - Success! Response code: 200
[2026-04-17 12:53:24,751] 514 root - INFO - Building Lap dataset...
[2026-04-17 12:53:24,751] 516 root - INFO - =======> Merging stint data...
[2026-04-17 12:53:24,777] 519 root - INFO - =======> Merging race conditions ...
[2026-04-17 12:53:24,801] 522 root - INFO - =======> Merging pitting information...
[2026-04-17 12:53:24,853] 525 root - INFO - =======> Merging driver data...
[2026-04-17 12:53:24,855] 531 root - INFO - Building Micro-sector telemetry dataset...
[2026-04-17 12:53:24,860] 193 root - INFO - Downloading telemetry for driver 1
[2026-04-17 12:53:24,861] 31 root - INFO - Requesting: https://api.openf1.org/v1/car_data?session_key=9197&driver_number=1
[2026-04-17 12:53:28,844] 37 root - INFO - Success! Response code: 200
[2026-04-17 12:53:28,963] 205 root - INFO - Assigning Laps to Telemetry...
[2026-04-17 12:53:29,007] 208 root - INFO - Building micro-sectors and aggregate...
[2026-04-17 12:53:29,052] 193 root - INFO - Downloading telemetry for driver 2
[2026-04-17 12:53:29,052] 31 root - INFO - Requesting: https://api.openf1.org/v1/car_data?session_key=9197&driver_number=2
[2026-04-17 12:53:33,208] 37 root - INFO - Success! Response code: 200
[2026-04-17 12:53:33,330] 205 root - INFO - Assigning Laps to Telemetry...
[2026-04-17 12:53:33,373] 208 root - INFO - Building micro-sectors and aggregate...
[2026-04-17 12:53:33,414] 193 root - INFO - Downloading telemetry for driver 3
[2026-04-17 12:53:33,414] 31 root - INFO - Requesting: https://api.openf1.org/v1/car_data?session_key=9197&driver_number=3
[2026-04-17 12:53:37,930] 37 root - INFO - Success! Response code: 200
[2026-04-17 12:53:38,050] 205 root - INFO - Assigning Laps to Telemetry...
[2026-04-17 12:53:38,092] 208 root - INFO - Building micro-sectors and aggregate...
[2026-04-17 12:53:38,146] 193 root - INFO - Downloading telemetry for driver 4
[2026-04-17 12:53:38,146] 31 root - INFO - Requesting: https://api.openf1.org/v1/car_data?session_key=9197&driver_number=4
[2026-04-17 12:53:43,116] 37 root - INFO - Success! Response code: 200
[2026-04-17 12:53:43,236] 205 root - INFO - Assigning Laps to Telemetry...
[2026-04-17 12:53:43,279] 208 root - INFO - Building micro-sectors and aggregate...
[2026-04-17 12:53:43,318] 193 root - INFO - Downloading telemetry for driver 10
[2026-04-17 12:53:43,319] 31 root - INFO - Requesting: https://api.openf1.org/v1/car_data?session_key=9197&driver_number=10
