[2026-04-18 13:22:07,476] 31 root - INFO - Requesting: https://api.openf1.org/v1/sessions?year=2023&circuit_short_name=Yas+Marina+Circuit
[2026-04-18 13:22:08,013] 37 root - INFO - Success! Response code: 200
[2026-04-18 13:22:08,026] 36 root - INFO - Found session_key: 9197
[2026-04-18 13:22:08,027] 31 root - INFO - Requesting: https://api.openf1.org/v1/laps?session_key=9197
[2026-04-18 13:22:09,406] 37 root - INFO - Success! Response code: 200
[2026-04-18 13:22:09,410] 31 root - INFO - Requesting: https://api.openf1.org/v1/stints?session_key=9197
[2026-04-18 13:22:09,904] 37 root - INFO - Success! Response code: 200
[2026-04-18 13:22:09,904] 31 root - INFO - Requesting: https://api.openf1.org/v1/pit?session_key=9197
[2026-04-18 13:22:10,405] 37 root - INFO - Success! Response code: 200
[2026-04-18 13:22:10,406] 31 root - INFO - Requesting: https://api.openf1.org/v1/drivers?session_key=9197
[2026-04-18 13:22:10,899] 37 root - INFO - Success! Response code: 200
[2026-04-18 13:22:10,900] 31 root - INFO - Requesting: https://api.openf1.org/v1/weather?session_key=9197
[2026-04-18 13:22:11,583] 37 root - INFO - Success! Response code: 200
[2026-04-18 13:22:11,588] 31 root - INFO - Requesting: https://api.openf1.org/v1/race_control?session_key=9197
[2026-04-18 13:22:12,254] 37 root - INFO - Success! Response code: 200
[2026-04-18 13:22:12,255] 517 root - INFO - Building Lap dataset...
[2026-04-18 13:22:12,255] 519 root - INFO - =======> Merging stint data...
[2026-04-18 13:22:12,281] 522 root - INFO - =======> Merging race conditions ...
[2026-04-18 13:22:12,306] 525 root - INFO - =======> Merging pitting information...
[2026-04-18 13:22:12,359] 528 root - INFO - =======> Merging driver data...
[2026-04-18 13:22:12,361] 534 root - INFO - Building Micro-sector telemetry dataset...
[2026-04-18 13:22:12,365] 193 root - INFO - Downloading telemetry for driver 1
[2026-04-18 13:22:12,365] 31 root - INFO - Requesting: https://api.openf1.org/v1/car_data?session_key=9197&driver_number=1
[2026-04-18 13:22:17,508] 37 root - INFO - Success! Response code: 200
[2026-04-18 13:22:17,654] 205 root - INFO - Assigning Laps to Telemetry...
[2026-04-18 13:22:17,703] 208 root - INFO - Building micro-sectors and aggregate...
[2026-04-18 13:22:17,751] 193 root - INFO - Downloading telemetry for driver 2
[2026-04-18 13:22:17,751] 31 root - INFO - Requesting: https://api.openf1.org/v1/car_data?session_key=9197&driver_number=2
[2026-04-18 13:22:22,735] 37 root - INFO - Success! Response code: 200
[2026-04-18 13:22:22,859] 205 root - INFO - Assigning Laps to Telemetry...
[2026-04-18 13:22:22,903] 208 root - INFO - Building micro-sectors and aggregate...
[2026-04-18 13:22:22,943] 193 root - INFO - Downloading telemetry for driver 3
[2026-04-18 13:22:22,943] 31 root - INFO - Requesting: https://api.openf1.org/v1/car_data?session_key=9197&driver_number=3
