[2026-04-18 13:37:07,598] 31 root - INFO - Requesting: https://api.openf1.org/v1/sessions?year=2023&circuit_short_name=Yas+Marina+Circuit
[2026-04-18 13:37:08,368] 37 root - INFO - Success! Response code: 200
[2026-04-18 13:37:08,376] 36 root - INFO - Found session_key: 9197
[2026-04-18 13:37:08,377] 31 root - INFO - Requesting: https://api.openf1.org/v1/laps?session_key=9197
[2026-04-18 13:37:09,783] 37 root - INFO - Success! Response code: 200
[2026-04-18 13:37:09,786] 31 root - INFO - Requesting: https://api.openf1.org/v1/stints?session_key=9197
[2026-04-18 13:37:10,282] 37 root - INFO - Success! Response code: 200
[2026-04-18 13:37:10,283] 31 root - INFO - Requesting: https://api.openf1.org/v1/pit?session_key=9197
[2026-04-18 13:37:10,773] 37 root - INFO - Success! Response code: 200
[2026-04-18 13:37:10,774] 31 root - INFO - Requesting: https://api.openf1.org/v1/drivers?session_key=9197
[2026-04-18 13:37:11,268] 37 root - INFO - Success! Response code: 200
[2026-04-18 13:37:11,269] 31 root - INFO - Requesting: https://api.openf1.org/v1/weather?session_key=9197
[2026-04-18 13:37:11,953] 37 root - INFO - Success! Response code: 200
[2026-04-18 13:37:11,955] 31 root - INFO - Requesting: https://api.openf1.org/v1/race_control?session_key=9197
[2026-04-18 13:37:12,608] 37 root - INFO - Success! Response code: 200
[2026-04-18 13:37:12,609] 517 root - INFO - Building Lap dataset...
[2026-04-18 13:37:12,609] 519 root - INFO - =======> Merging stint data...
[2026-04-18 13:37:12,640] 522 root - INFO - =======> Merging race conditions ...
[2026-04-18 13:37:12,667] 525 root - INFO - =======> Merging pitting information...
[2026-04-18 13:37:12,718] 528 root - INFO - =======> Merging driver data...
[2026-04-18 13:37:12,720] 534 root - INFO - Building Micro-sector telemetry dataset...
[2026-04-18 13:37:12,724] 193 root - INFO - Downloading telemetry for driver 1
[2026-04-18 13:37:12,724] 31 root - INFO - Requesting: https://api.openf1.org/v1/car_data?session_key=9197&driver_number=1
[2026-04-18 13:37:17,624] 37 root - INFO - Success! Response code: 200
[2026-04-18 13:37:17,742] 205 root - INFO - Assigning Laps to Telemetry...
[2026-04-18 13:37:17,787] 208 root - INFO - Building micro-sectors and aggregate...
[2026-04-18 13:37:17,831] 193 root - INFO - Downloading telemetry for driver 2
[2026-04-18 13:37:17,832] 31 root - INFO - Requesting: https://api.openf1.org/v1/car_data?session_key=9197&driver_number=2
[2026-04-18 13:37:22,320] 37 root - INFO - Success! Response code: 200
[2026-04-18 13:37:22,437] 205 root - INFO - Assigning Laps to Telemetry...
[2026-04-18 13:37:22,478] 208 root - INFO - Building micro-sectors and aggregate...
[2026-04-18 13:37:22,515] 193 root - INFO - Downloading telemetry for driver 3
[2026-04-18 13:37:22,515] 31 root - INFO - Requesting: https://api.openf1.org/v1/car_data?session_key=9197&driver_number=3
[2026-04-18 13:37:27,166] 37 root - INFO - Success! Response code: 200
[2026-04-18 13:37:27,285] 205 root - INFO - Assigning Laps to Telemetry...
[2026-04-18 13:37:27,328] 208 root - INFO - Building micro-sectors and aggregate...
[2026-04-18 13:37:27,376] 193 root - INFO - Downloading telemetry for driver 4
[2026-04-18 13:37:27,376] 31 root - INFO - Requesting: https://api.openf1.org/v1/car_data?session_key=9197&driver_number=4
[2026-04-18 13:37:32,398] 37 root - INFO - Success! Response code: 200
