Driver,driver_id,Team,team_id,compound_id,LapNumber,micro_sector,Speed,Throttle,Brake,rpm,AirTemp,TrackTemp,TyreLife,TimeSeconds,LapTimeSeconds,log_time,log_lap_time
VER,1,Red Bull Racing,1,2,2,1,233,100,0,11528,27,33.6,1,0.4289999999999867,90.71,-0.846298360054151,4.507667604626853
VER,1,Red Bull Racing,1,2,2,2,248.75,100,0,11143,27,33.6,1,1.04,90.71,0.03922071315328133,4.507667604626853
VER,1,Red Bull Racing,1,2,2,3,262,100,0,11075.5,27,33.6,1,0.72,90.71,-0.3285040669720361,4.507667604626853
VER,1,Red Bull Racing,1,2,2,4,268,100,0,10731.5,27,33.6,1,0.56,90.71,-0.579818495252942,4.507667604626853
VER,1,Red Bull Racing,1,2,2,5,271.75,86.75,0,10698,27,33.6,1,0.841,90.71,-0.17316361900918903,4.507667604626853
VER,1,Red Bull Racing,1,2,2,6,245.66666666666663,0,100,9767.333333333334,27,33.6,1,0.76,90.71,-0.2744368457017603,4.507667604626853
VER,1,Red Bull Racing,1,2,2,7,184.2,0,100,9957.6,27,33.6,1,1,90.71,0,4.507667604626853
VER,1,Red Bull Racing,1,2,2,8,154.8,24.8,0,9198.8,27,33.6,1,1.159,90.71,0.1475575643576147,4.507667604626853
VER,1,Red Bull Racing,1,2,2,9,169.2,91.8,0,10551.4,27,33.6,1,1.24,90.71,0.2151113796169455,4.507667604626853
VER,1,Red Bull Racing,1,2,2,10,205,100,0,10858.25,27,33.6,1,0.92,90.71,-0.08338160893905101,4.507667604626853
VER,1,Red Bull Racing,1,2,2,11,224.5,100,0,11427.5,27,33.6,1,0.6799999999999999,90.71,-0.3856624808119848,4.507667604626853
VER,1,Red Bull Racing,1,2,2,12,235,81.5,0,10595.5,27,33.6,1,0.6799999999999999,90.71,-0.3856624808119848,4.507667604626853
VER,1,Red Bull Racing,1,2,2,13,236.66666666666663,87.66666666666667,0,10739.333333333334,27,33.6,1,1.001,90.71,9.995003330834232e-4,4.507667604626853
VER,1,Red Bull Racing,1,2,2,14,244,89.33333333333333,0,10958.666666666666,27,33.6,1,0.76,90.71,-0.2744368457017603,4.507667604626853
VER,1,Red Bull Racing,1,2,2,15,245.5,72.5,0,10994.5,27,33.6,1,0.6799999999999999,90.71,-0.3856624808119848,4.507667604626853
VER,1,Red Bull Racing,1,2,2,16,244,79,0,10961.666666666666,27,33.6,1,0.839,90.71,-0.1755445725149309,4.507667604626853
VER,1,Red Bull Racing,1,2,2,17,246,89.5,0,11072.5,27,33.6,1,0.72,90.71,-0.3285040669720361,4.507667604626853
VER,1,Red Bull Racing,1,2,2,18,249.66666666666663,91.66666666666669,0,11168,27,33.6,1,0.76,90.71,-0.2744368457017603,4.507667604626853
VER,1,Red Bull Racing,1,2,2,19,257.6666666666667,100,0,11251,27,33.6,1,0.76,90.71,-0.2744368457017603,4.507667604626853
VER,1,Red Bull Racing,1,2,2,20,266.5,100,0,10602,27,33.6,1,0.8,90.71,-0.2231435513142097,4.507667604626853
VER,1,Red Bull Racing,1,2,2,21,272,100,0,10779.5,27,33.6,1,0.44100000000000006,90.71,-0.8187104035352909,4.507667604626853
VER,1,Red Bull Racing,1,2,2,22,278,100,0,11027.333333333334,27,33.6,1,0.8400000000000001,90.71,-0.17435338714477766,4.507667604626853
VER,1,Red Bull Racing,1,2,2,23,282.5,100,0,11171.5,27,33.6,1,0.48,90.71,-0.7339691750802004,4.507667604626853
VER,1,Red Bull Racing,1,2,2,24,283,50,0,11145.5,27,33.6,1,0.8400000000000001,90.71,-0.17435338714477766,4.507667604626853
VER,1,Red Bull Racing,1,2,2,25,271.5,0,50,10581.5,27,33.6,1,0.56,90.71,-0.579818495252942,4.507667604626853
VER,1,Red Bull Racing,1,2,2,26,218.75,0,100,9449.75,27,33.6,1,0.919,90.71,-0.08446915662644996,4.507667604626853
VER,1,Red Bull Racing,1,2,2,27,131.71428571428572,0,85.71428571428571,8857.57142857143,27,33.6,1,1.84,90.71,0.6097655716208943,4.507667604626853
VER,1,Red Bull Racing,1,2,2,28,104.66666666666669,34.166666666666664,0,7797.833333333333,27,33.6,1,1.681,90.71,0.5193888544264785,4.507667604626853
VER,1,Red Bull Racing,1,2,2,29,139.25,86,0,10449.75,27,33.6,1,1.24,90.71,0.2151113796169455,4.507667604626853
VER,1,Red Bull Racing,1,2,2,30,186.5,100,0,11009.75,27,33.6,1,1.16,90.71,0.14842000511827322,4.507667604626853
VER,1,Red Bull Racing,1,2,2,31,216.33333333333337,100,0,11064.333333333334,27,33.6,1,0.799,90.71,-0.22439433321586233,4.507667604626853
VER,1,Red Bull Racing,1,2,2,32,230,100,0,11652,27,33.6,1,0.72,90.71,-0.3285040669720361,4.507667604626853
VER,1,Red Bull Racing,1,2,2,33,244.66666666666663,100,0,11344.666666666666,27,33.6,1,0.92,90.71,-0.08338160893905101,4.507667604626853
VER,1,Red Bull Racing,1,2,2,34,259.6666666666667,100,0,11537.666666666666,27,33.6,1,0.56,90.71,-0.579818495252942,4.507667604626853
VER,1,Red Bull Racing,1,2,2,35,268.3333333333333,100,0,10665,27,33.6,1,0.801,90.71,-0.22189433191377778,4.507667604626853
VER,1,Red Bull Racing,1,2,2,36,275.5,100,0,10934,27,33.6,1,0.56,90.71,-0.579818495252942,4.507667604626853
VER,1,Red Bull Racing,1,2,2,37,281,100,0,11139.5,27,33.6,1,0.72,90.71,-0.3285040669720361,4.507667604626853
VER,1,Red Bull Racing,1,2,2,38,285,100,0,11290,27,33.6,1,0.52,90.71,-0.6539264674066639,4.507667604626853
VER,1,Red Bull Racing,1,2,2,39,291,100,0,11493.333333333334,27,33.6,1,0.88,90.71,-0.12783337150988489,4.507667604626853
VER,1,Red Bull Racing,1,2,2,40,294.5,100,0,10672,27,33.6,1,0.599,90.71,-0.5124936808666878,4.507667604626853
VER,1,Red Bull Racing,1,2,2,41,296.5,100,0,10551,27,33.6,1,0.6000000000000001,90.71,-0.5108256237659905,4.507667604626853
VER,1,Red Bull Racing,1,2,2,42,297.5,100,0,10610,27,33.6,1,0.4,90.71,-0.916290731874155,4.507667604626853
VER,1,Red Bull Racing,1,2,2,43,300,100,0,10649,27,33.6,1,0.8,90.71,-0.2231435513142097,4.507667604626853
VER,1,Red Bull Racing,1,2,2,44,302,100,0,10723.666666666666,27,33.6,1,0.64,90.71,-0.4462871026284195,4.507667604626853
VER,1,Red Bull Racing,1,2,2,45,303.5,100,0,10767,27,33.6,1,0.56,90.71,-0.579818495252942,4.507667604626853
VER,1,Red Bull Racing,1,2,2,46,302.5,100,0,10708.5,27,33.6,1,0.681,90.71,-0.3841929728326246,4.507667604626853
VER,1,Red Bull Racing,1,2,2,47,301.5,100,0,10661,27,33.6,1,0.52,90.71,-0.6539264674066639,4.507667604626853
VER,1,Red Bull Racing,1,2,2,48,278.5,0,50,10044,27,33.6,1,0.72,90.71,-0.3285040669720361,4.507667604626853
VER,1,Red Bull Racing,1,2,2,49,209,0,100,8904.333333333334,27,33.6,1,1,90.71,0,4.507667604626853
VER,1,Red Bull Racing,1,2,2,50,102,0,100,8155.666666666667,27,33.4,1,2.119,90.71,0.7509442792861621,4.507667604626853
VER,1,Red Bull Racing,1,2,2,51,78.5,23,0,6930.1,27,33.4,1,2.441,90.71,0.8924077914108229,4.507667604626853
VER,1,Red Bull Racing,1,2,2,52,102.5,42.833333333333336,0,7842.166666666667,27,33.4,1,1.6,90.71,0.47000362924573563,4.507667604626853
VER,1,Red Bull Racing,1,2,2,53,155,96.2,0,10172.8,27,33.4,1,1.359,90.71,0.30674913516900665,4.507667604626853
VER,1,Red Bull Racing,1,2,2,54,196.5,100,0,11009,27,33.4,1,0.8400000000000001,90.71,-0.17435338714477766,4.507667604626853
VER,1,Red Bull Racing,1,2,2,55,219.66666666666663,100,0,11337.666666666666,27,33.4,1,0.84,90.71,-0.1743533871447778,4.507667604626853
VER,1,Red Bull Racing,1,2,2,56,239.33333333333337,100,0,10848.666666666666,27,33.4,1,0.88,90.71,-0.12783337150988489,4.507667604626853
VER,1,Red Bull Racing,1,2,2,57,254.5,100,0,11323.5,27,33.4,1,0.601,90.71,-0.5091603444469295,4.507667604626853
VER,1,Red Bull Racing,1,2,2,58,262,100,0,11117,27,33.4,1,0.76,90.71,-0.2744368457017603,4.507667604626853
VER,1,Red Bull Racing,1,2,2,59,271.6666666666667,100,0,10804.333333333334,27,33.4,1,0.8,90.71,-0.2231435513142097,4.507667604626853
VER,1,Red Bull Racing,1,2,2,60,278,100,0,11016,27,33.4,1,0.56,90.71,-0.579818495252942,4.507667604626853
VER,1,Red Bull Racing,1,2,2,61,283.5,100,0,11211.5,27,33.4,1,0.56,90.71,-0.579818495252942,4.507667604626853
VER,1,Red Bull Racing,1,2,2,62,287.6666666666667,100,0,11326.333333333334,27,33.4,1,0.839,90.71,-0.1755445725149309,4.507667604626853
VER,1,Red Bull Racing,1,2,2,63,292.3333333333333,100,0,11451.666666666666,27,33.4,1,0.68,90.71,-0.3856624808119846,4.507667604626853
VER,1,Red Bull Racing,1,2,2,64,295,100,0,10511,27,33.4,1,0.36,90.71,-1.0216512475319814,4.507667604626853
VER,1,Red Bull Racing,1,2,2,65,298,100,0,10610,27,33.4,1,0.8,90.71,-0.2231435513142097,4.507667604626853
VER,1,Red Bull Racing,1,2,2,66,300,100,0,10715,27,33.4,1,0.36,90.71,-1.0216512475319814,4.507667604626853
VER,1,Red Bull Racing,1,2,2,67,294.5,14.5,0,10354,27,33.4,1,0.8009999999999999,90.71,-0.22189433191377791,4.507667604626853
VER,1,Red Bull Racing,1,2,2,68,263.5,0,75,9272.5,27,33.4,1,0.92,90.71,-0.08338160893905101,4.507667604626853
VER,1,Red Bull Racing,1,2,2,69,201.25,0,100,9411.5,27,33.4,1,0.92,90.71,-0.08338160893905101,4.507667604626853
VER,1,Red Bull Racing,1,2,2,70,169.25,0,25,9352.25,27,33.4,1,1.08,90.71,0.0769610411361284,4.507667604626853
VER,1,Red Bull Racing,1,2,2,71,155.4,23.8,0,9290.8,27,33.4,1,1.199,90.71,0.18148787604537725,4.507667604626853
VER,1,Red Bull Racing,1,2,2,72,167,77.5,0,10283.75,27,33.4,1,1.12,90.71,0.11332868530700327,4.507667604626853
VER,1,Red Bull Racing,1,2,2,73,188.5,93.75,0,10543.25,27,33.4,1,1.121,90.71,0.11422114409002286,4.507667604626853
VER,1,Red Bull Racing,1,2,2,74,208.66666666666663,100,0,10851.666666666666,27,33.4,1,0.56,90.71,-0.579818495252942,4.507667604626853
VER,1,Red Bull Racing,1,2,2,75,226,100,0,10855,27,33.4,1,0.8,90.71,-0.2231435513142097,4.507667604626853
VER,1,Red Bull Racing,1,2,2,76,241.66666666666663,100,0,10837,27,33.4,1,1.08,90.71,0.0769610411361284,4.507667604626853
VER,1,Red Bull Racing,1,2,2,77,256.3333333333333,100,0,11432.666666666666,27,33.4,1,0.72,90.71,-0.3285040669720361,4.507667604626853
VER,1,Red Bull Racing,1,2,2,78,263.3333333333333,100,0,10451.666666666666,27,33.4,1,0.7190000000000001,90.71,-0.32989392126109024,4.507667604626853
VER,1,Red Bull Racing,1,2,2,79,260,0,0,10165.5,27,33.4,1,0.44000000000000006,90.71,-0.8209805520698301,4.507667604626853
VER,1,Red Bull Racing,1,2,2,80,243.75,0,0,9347.75,27,33.4,1,1,90.71,0,4.507667604626853
VER,1,Red Bull Racing,1,2,2,81,218,0,50,8651.25,27,33.4,1,0.92,90.71,-0.08338160893905101,4.507667604626853
VER,1,Red Bull Racing,1,2,2,82,169.8,0,100,9297.2,27,33.4,1,1.001,90.71,9.995003330834232e-4,4.507667604626853
VER,1,Red Bull Racing,1,2,2,83,109.5,3.6666666666666665,50,7621.5,27,33.4,1,1.6800000000000002,90.71,0.5187937934151676,4.507667604626853
VER,1,Red Bull Racing,1,2,2,84,113.8,56.6,0,8572,27,33.4,1,1.759,90.71,0.5647454657554211,4.507667604626853
VER,1,Red Bull Racing,1,2,2,85,137.8,17.6,0,8400.6,27,33.4,1,1.2,90.71,0.1823215567939546,4.507667604626853
VER,1,Red Bull Racing,1,2,2,86,140.83333333333334,35.166666666666664,0,8565,27,33.4,1,1.641,90.71,0.4953058121079539,4.507667604626853
VER,1,Red Bull Racing,1,2,2,87,136,21.666666666666668,0,8286.333333333334,27,33.4,1,1.36,90.71,0.3074846997479607,4.507667604626853
VER,1,Red Bull Racing,1,2,2,88,150.66666666666666,74.16666666666667,0,9295.666666666666,27,33.4,1,1.16,90.71,0.14842000511827322,4.507667604626853
VER,1,Red Bull Racing,1,2,2,89,184.33333333333337,100,0,11332.333333333334,27,33.4,1,0.8800000000000001,90.71,-0.12783337150988477,4.507667604626853
VER,1,Red Bull Racing,1,2,2,90,213,100,0,11092.25,27,33.4,1,1.0790000000000002,90.71,0.07603468627599777,4.507667604626853
VER,1,Red Bull Racing,1,2,2,91,233.33333333333337,92,0,10888.333333333334,27,33.4,1,0.68,90.71,-0.3856624808119846,4.507667604626853
VER,1,Red Bull Racing,1,2,2,92,236.33333333333337,64,0,10568.666666666666,27,33.4,1,0.8,90.71,-0.2231435513142097,4.507667604626853
VER,1,Red Bull Racing,1,2,2,93,234.33333333333337,68.33333333333333,0,10512.333333333334,27,33.4,1,0.801,90.71,-0.22189433191377778,4.507667604626853
VER,1,Red Bull Racing,1,2,2,94,234.75,83.75,0,10614,27,33.4,1,0.88,90.71,-0.12783337150988489,4.507667604626853
VER,1,Red Bull Racing,1,2,2,95,234.33333333333337,0,66.66666666666667,9891.666666666666,27,33.4,1,0.8400000000000001,90.71,-0.17435338714477766,4.507667604626853
VER,1,Red Bull Racing,1,2,2,96,172.75,0,100,9494.25,27,33.4,1,0.96,90.71,-0.040821994520255166,4.507667604626853
VER,1,Red Bull Racing,1,2,2,97,129.5,9.333333333333334,16.666666666666668,7679.666666666667,27,33.4,1,1.519,90.71,0.41805222361363575,4.507667604626853
VER,1,Red Bull Racing,1,2,2,98,142.6,88.6,0,9218.8,27,33.4,1,1.32,90.71,0.27763173659827955,4.507667604626853
VER,1,Red Bull Racing,1,2,2,99,185.5,100,0,11332.5,27,33.4,1,1.041,90.71,0.04018178963283176,4.507667604626853
VER,1,Red Bull Racing,1,2,2,100,213.66666666666663,100,0,11164.666666666666,27,33.4,1,0.96,90.71,-0.040821994520255166,4.507667604626853
VER,1,Red Bull Racing,1,2,3,1,231.5,100,0,11320.5,27,33.4,2,0.5689999999999953,90.408,-0.5638748448558144,4.504332759057849
VER,1,Red Bull Racing,1,2,3,2,245.33333333333337,100,0,11098,27,33.4,2,0.8,90.408,-0.2231435513142097,4.504332759057849
VER,1,Red Bull Racing,1,2,3,3,257,100,0,11503.666666666666,27,33.4,2,0.6799999999999999,90.408,-0.3856624808119848,4.504332759057849
VER,1,Red Bull Racing,1,2,3,4,267,100,0,10642.5,27,33.4,2,0.72,90.408,-0.3285040669720361,4.504332759057849
VER,1,Red Bull Racing,1,2,3,5,273.6666666666667,69,0,10858.333333333334,27,33.4,2,0.679,90.408,-0.3871341514234409,4.504332759057849
VER,1,Red Bull Racing,1,2,3,6,249.66666666666663,0,100,9948.666666666666,27,33.4,2,0.84,90.408,-0.1743533871447778,4.504332759057849
VER,1,Red Bull Racing,1,2,3,7,191.25,0,100,9907.75,27,33.4,2,1.001,90.408,9.995003330834232e-4,4.504332759057849
VER,1,Red Bull Racing,1,2,3,8,154.8,17,40,9122.4,27,33.4,2,1.16,90.408,0.14842000511827322,4.504332759057849
VER,1,Red Bull Racing,1,2,3,9,164.2,85.2,0,10212,27,33.4,2,1.24,90.408,0.2151113796169455,4.504332759057849
VER,1,Red Bull Racing,1,2,3,10,197.5,100,0,10878.25,27,33.4,2,0.92,90.408,-0.08338160893905101,4.504332759057849
VER,1,Red Bull Racing,1,2,3,11,218.66666666666663,95.66666666666669,0,11202.333333333334,27.1,33.7,2,0.8400000000000001,90.408,-0.17435338714477766,4.504332759057849
VER,1,Red Bull Racing,1,2,3,12,229.66666666666663,76.66666666666667,0,10393.333333333334,27.1,33.7,2,0.919,90.408,-0.08446915662644996,4.504332759057849
VER,1,Red Bull Racing,1,2,3,13,230,77.5,0,10414.25,27.1,33.7,2,0.8400000000000001,90.408,-0.17435338714477766,4.504332759057849
VER,1,Red Bull Racing,1,2,3,14,233,84,0,10620.666666666666,27.1,33.7,2,0.761,90.408,-0.2731219211204512,4.504332759057849
VER,1,Red Bull Racing,1,2,3,15,237.66666666666663,72.33333333333333,0,10634.333333333334,27.1,33.7,2,0.76,90.408,-0.2744368457017603,4.504332759057849
VER,1,Red Bull Racing,1,2,3,16,237.33333333333337,79.33333333333333,0,10679.666666666666,27.1,33.7,2,0.88,90.408,-0.12783337150988489,4.504332759057849
VER,1,Red Bull Racing,1,2,3,17,240,89.66666666666667,0,10859.666666666666,27.1,33.7,2,0.76,90.408,-0.2744368457017603,4.504332759057849
VER,1,Red Bull Racing,1,2,3,18,246.33333333333337,98.66666666666669,0,11115.333333333334,27.1,33.7,2,0.6799999999999999,90.408,-0.3856624808119848,4.504332759057849
VER,1,Red Bull Racing,1,2,3,19,256,100,0,11450,27.1,33.7,2,0.7200000000000001,90.408,-0.32850406697203594,4.504332759057849
VER,1,Red Bull Racing,1,2,3,20,264.6666666666667,100,0,10785.666666666666,27.1,33.7,2,0.759,90.408,-0.27575350158650713,4.504332759057849
VER,1,Red Bull Racing,1,2,3,21,271.5,100,0,10821,27.1,33.7,2,0.56,90.408,-0.579818495252942,4.504332759057849
VER,1,Red Bull Racing,1,2,3,22,276.6666666666667,100,0,10983.333333333334,27.1,33.7,2,0.68,90.408,-0.3856624808119846,4.504332759057849
VER,1,Red Bull Racing,1,2,3,23,282.3333333333333,100,0,11170,27.1,33.7,2,0.841,90.408,-0.17316361900918903,4.504332759057849
VER,1,Red Bull Racing,1,2,3,24,284,50,0,11075.5,27.1,33.7,2,0.52,90.408,-0.6539264674066639,4.504332759057849
VER,1,Red Bull Racing,1,2,3,25,268.6666666666667,0,33.333333333333336,10365,27.1,33.7,2,0.76,90.408,-0.2744368457017603,4.504332759057849
VER,1,Red Bull Racing,1,2,3,26,212,0,100,9406,27.1,33.7,2,0.9200000000000002,90.408,-0.08338160893905089,4.504332759057849
VER,1,Red Bull Racing,1,2,3,27,133.66666666666666,0,100,8825.166666666666,27.1,33.7,2,1.36,90.408,0.3074846997479607,4.504332759057849
VER,1,Red Bull Racing,1,2,3,28,101.2,16,0,7274.2,27.1,33.7,2,1.919,90.408,0.6518042170255629,4.504332759057849
VER,1,Red Bull Racing,1,2,3,29,130,82.6,0,9467.6,27.1,33.7,2,1.521,90.408,0.4193680132771557,4.504332759057849
VER,1,Red Bull Racing,1,2,3,30,182,100,0,11132,27.1,33.7,2,1,90.408,0,4.504332759057849
VER,1,Red Bull Racing,1,2,3,31,208,100,0,11303,27.1,33.7,2,0.68,90.408,-0.3856624808119846,4.504332759057849
VER,1,Red Bull Racing,1,2,3,32,223.8,100,0,11176.8,27.1,33.7,2,1.08,90.408,0.0769610411361284,4.504332759057849
VER,1,Red Bull Racing,1,2,3,33,247.5,100,0,11135.5,27.1,33.7,2,0.6799999999999999,90.408,-0.3856624808119848,4.504332759057849
VER,1,Red Bull Racing,1,2,3,34,258.6666666666667,100,0,11443.666666666666,27.1,33.7,2,0.7200000000000001,90.408,-0.32850406697203594,4.504332759057849
VER,1,Red Bull Racing,1,2,3,35,268.6666666666667,100,0,10696,27.1,33.7,2,0.799,90.408,-0.22439433321586233,4.504332759057849
VER,1,Red Bull Racing,1,2,3,36,275,100,0,10949.5,27.1,33.7,2,0.56,90.408,-0.579818495252942,4.504332759057849
VER,1,Red Bull Racing,1,2,3,37,282,100,0,11165,27.1,33.7,2,0.681,90.408,-0.3841929728326246,4.504332759057849
VER,1,Red Bull Racing,1,2,3,38,286,100,0,11272.5,27.1,33.7,2,0.64,90.408,-0.4462871026284195,4.504332759057849
VER,1,Red Bull Racing,1,2,3,39,290.25,100,0,11471,27.1,33.7,2,0.76,90.408,-0.2744368457017603,4.504332759057849
VER,1,Red Bull Racing,1,2,3,40,293.3333333333333,100,0,11491.333333333334,27.1,33.7,2,0.52,90.408,-0.6539264674066639,4.504332759057849
VER,1,Red Bull Racing,1,2,3,41,295.6666666666667,100,0,10525,27.1,33.7,2,0.68,90.408,-0.3856624808119846,4.504332759057849
VER,1,Red Bull Racing,1,2,3,42,298,100,0,10610.5,27.1,33.7,2,0.52,90.408,-0.6539264674066639,4.504332759057849
VER,1,Red Bull Racing,1,2,3,43,299.6666666666667,100,0,10641.333333333334,27.1,33.7,2,0.64,90.408,-0.4462871026284195,4.504332759057849
VER,1,Red Bull Racing,1,2,3,44,302,100,0,10721.5,27.1,33.7,2,0.6,90.408,-0.5108256237659907,4.504332759057849
VER,1,Red Bull Racing,1,2,3,45,303.6666666666667,100,0,10808.333333333334,27.1,33.7,2,0.679,90.408,-0.3871341514234409,4.504332759057849
VER,1,Red Bull Racing,1,2,3,46,305,100,0,10829.5,27.1,33.7,2,0.48,90.408,-0.7339691750802004,4.504332759057849
VER,1,Red Bull Racing,1,2,3,47,305,88,0,10822.5,27.1,33.7,2,0.641,90.408,-0.444725822061467,4.504332759057849
VER,1,Red Bull Racing,1,2,3,48,287.3333333333333,0,66.66666666666667,10019.666666666666,27.1,33.7,2,0.88,90.408,-0.12783337150988489,4.504332759057849
VER,1,Red Bull Racing,1,2,3,49,214.33333333333337,0,100,9185.333333333334,27.1,33.7,2,0.84,90.408,-0.1743533871447778,4.504332759057849
VER,1,Red Bull Racing,1,2,3,50,122.6,0,100,8627.6,27.1,33.7,2,1.56,90.408,0.44468582126144574,4.504332759057849
VER,1,Red Bull Racing,1,2,3,51,72.75,19.875,25,6552.125,27.1,33.7,2,2.279,90.408,0.8237367502635472,4.504332759057849
VER,1,Red Bull Racing,1,2,3,52,97.71428571428572,25.285714285714285,0,7474,27.1,33.7,2,1.841,90.408,0.6103089022509408,4.504332759057849
VER,1,Red Bull Racing,1,2,3,53,138,92.5,0,10244.333333333334,27.1,33.7,2,1.52,90.408,0.41871033485818504,4.504332759057849
VER,1,Red Bull Racing,1,2,3,54,189.2,100,0,10666.4,27.1,33.7,2,1.08,90.408,0.0769610411361284,4.504332759057849
VER,1,Red Bull Racing,1,2,3,55,218.66666666666663,100,0,11345.666666666666,27.1,33.7,2,0.8400000000000001,90.408,-0.17435338714477766,4.504332759057849
VER,1,Red Bull Racing,1,2,3,56,237,100,0,11201.333333333334,27.1,33.7,2,0.76,90.408,-0.2744368457017603,4.504332759057849
VER,1,Red Bull Racing,1,2,3,57,251,100,0,11297,27.1,33.7,2,0.639,90.408,-0.44785082460460224,4.504332759057849
VER,1,Red Bull Racing,1,2,3,58,259.3333333333333,100,0,11187,27.1,33.7,2,0.76,90.408,-0.2744368457017603,4.504332759057849
VER,1,Red Bull Racing,1,2,3,59,270.75,100,0,10769.25,27.1,33.7,2,0.841,90.408,-0.17316361900918903,4.504332759057849
VER,1,Red Bull Racing,1,2,3,60,277.5,100,0,11032,27.1,33.7,2,0.44000000000000006,90.408,-0.8209805520698301,4.504332759057849
VER,1,Red Bull Racing,1,2,3,61,283,100,0,11198.666666666666,27.1,33.7,2,0.72,90.408,-0.3285040669720361,4.504332759057849
VER,1,Red Bull Racing,1,2,3,62,287.6666666666667,100,0,11385,27.1,33.7,2,0.8,90.408,-0.2231435513142097,4.504332759057849
VER,1,Red Bull Racing,1,2,3,63,291.5,100,0,11538.5,27.1,33.7,2,0.36,90.408,-1.0216512475319814,4.504332759057849
VER,1,Red Bull Racing,1,2,3,64,294.6666666666667,100,0,10888.666666666666,27.1,33.7,2,0.84,90.408,-0.1743533871447778,4.504332759057849
VER,1,Red Bull Racing,1,2,3,65,298.5,100,0,10614,27.1,33.7,2,0.6799999999999999,90.408,-0.3856624808119848,4.504332759057849
VER,1,Red Bull Racing,1,2,3,66,300.5,100,0,10710,27.1,33.7,2,0.64,90.408,-0.4462871026284195,4.504332759057849
VER,1,Red Bull Racing,1,2,3,67,298.5,50,0,10359,27.1,33.7,2,0.599,90.408,-0.5124936808666878,4.504332759057849
VER,1,Red Bull Racing,1,2,3,68,284,0,100,9967,27.1,33.7,2,0.4,90.408,-0.916290731874155,4.504332759057849
VER,1,Red Bull Racing,1,2,3,69,222.75,0,100,9806.75,27.1,33.7,2,1.081,90.408,0.0778865386570712,4.504332759057849
VER,1,Red Bull Racing,1,2,3,70,172.75,0,75,9988,27.1,33.7,2,1.16,90.408,0.14842000511827322,4.504332759057849
VER,1,Red Bull Racing,1,2,3,71,156,20.5,0,9303,27.1,33.7,2,1.04,90.408,0.03922071315328133,4.504332759057849
VER,1,Red Bull Racing,1,2,3,72,162.8,71,0,10069.2,27.1,33.7,2,1.28,90.408,0.2468600779315258,4.504332759057849
VER,1,Red Bull Racing,1,2,3,73,186.33333333333337,95,0,10396,27.1,33.7,2,0.88,90.408,-0.12783337150988489,4.504332759057849
VER,1,Red Bull Racing,1,2,3,74,206,100,0,10855.25,27.1,33.7,2,0.919,90.408,-0.08446915662644996,4.504332759057849
VER,1,Red Bull Racing,1,2,3,75,229.25,100,0,11368.75,27.1,33.7,2,1.081,90.408,0.0778865386570712,4.504332759057849
VER,1,Red Bull Racing,1,2,3,76,241,100,0,10862,27.1,33.7,2,0.52,90.408,-0.6539264674066639,4.504332759057849
VER,1,Red Bull Racing,1,2,3,77,249,100,0,11113,27.1,33.7,2,0.8400000000000001,90.408,-0.17435338714477766,4.504332759057849
VER,1,Red Bull Racing,1,2,3,78,261.6666666666667,100,0,11000,27.1,33.7,2,0.6,90.408,-0.5108256237659907,4.504332759057849
VER,1,Red Bull Racing,1,2,3,79,267,100,0,10613,27.1,33.7,2,0.8,90.408,-0.2231435513142097,4.504332759057849
VER,1,Red Bull Racing,1,2,3,80,257,0,0,9980,27.1,33.7,2,0.88,90.408,-0.12783337150988489,4.504332759057849
VER,1,Red Bull Racing,1,2,3,81,233,0,50,9068,27,33.7,2,0.64,90.408,-0.4462871026284195,4.504332759057849
VER,1,Red Bull Racing,1,2,3,82,169,0,100,9226.75,27,33.7,2,1.319,90.408,0.2768738737351775,4.504332759057849
VER,1,Red Bull Racing,1,2,3,83,110,6.142857142857143,57.142857142857146,7761.285714285715,27,33.7,2,1.8010000000000002,90.408,0.5883420661938191,4.504332759057849
VER,1,Red Bull Racing,1,2,3,84,120.66666666666669,52,0,8975,27,33.7,2,1.56,90.408,0.44468582126144574,4.504332759057849
VER,1,Red Bull Racing,1,2,3,85,137.5,12.5,0,8349.75,27,33.7,2,1,90.408,0,4.504332759057849
VER,1,Red Bull Racing,1,2,3,86,143.4,62.2,0,8906.8,27,33.7,2,1.4,90.408,0.3364722366212129,4.504332759057849
VER,1,Red Bull Racing,1,2,3,87,146,10.5,0,8620,27,33.7,2,1.44,90.408,0.36464311358790924,4.504332759057849
VER,1,Red Bull Racing,1,2,3,88,150.6,76.6,0,9555.6,27,33.7,2,1.2,90.408,0.1823215567939546,4.504332759057849
VER,1,Red Bull Racing,1,2,3,89,185.4,100,0,11226.6,27,33.7,2,1,90.408,0,4.504332759057849
VER,1,Red Bull Racing,1,2,3,90,218,100,0,11230,27,33.7,2,0.88,90.408,-0.12783337150988489,4.504332759057849
VER,1,Red Bull Racing,1,2,3,91,230.66666666666663,99,0,11377.666666666666,27,33.7,2,0.68,90.408,-0.3856624808119846,4.504332759057849
VER,1,Red Bull Racing,1,2,3,92,240,76,0,10822,27,33.7,2,0.72,90.408,-0.3285040669720361,4.504332759057849
VER,1,Red Bull Racing,1,2,3,93,239.25,79.25,0,10715.75,27,33.7,2,0.96,90.408,-0.040821994520255166,4.504332759057849
VER,1,Red Bull Racing,1,2,3,94,241.5,95.25,0,10908,27,33.7,2,0.839,90.408,-0.1755445725149309,4.504332759057849
